date,close
2025-12-11,116.1875
2025-12-12,115.2812
2025-12-15,115.4688
2025-12-16,115.9688
2025-12-17,115.8438
2025-12-18,116.3125
2025-12-19,115.9375
2025-12-22,115.125
2025-12-23,115.2812
2025-12-24,115.7812
2025-12-26,115.5312
2025-12-29,115.875
2025-12-30,115.8125
2025-12-31,115.5938
2026-01-02,115.0625
2026-01-05,115.3125
2026-01-06,115.1562
2026-01-07,115.9062
2026-01-08,115.375
2026-01-09,115.7812
2026-01-12,115.625
2026-01-13,115.8125
2026-01-14,116.3125
2026-01-15,116.3125
2026-01-16,115.4375
2026-01-20,114.25
2026-01-21,114.9688
2026-01-22,115.1875
2026-01-23,115.3438
2026-01-26,115.8438
2026-01-27,115.5312
2026-01-28,115.0938
2026-01-29,115.2188
2026-01-30,115.125
2026-02-02,114.625
2026-02-03,114.5938
2026-02-04,114.5312
2026-02-05,115.375
2026-02-06,115.5
2026-02-09,115.5625
2026-02-10,116.4688
2026-02-11,116.0938
2026-02-12,117.2812
2026-02-13,117.7812
2026-02-17,118.0
2026-02-18,117.625
2026-02-19,117.6562
2026-02-20,117.4062
2026-02-23,118.0
2026-02-24,118.0312
2026-02-25,117.9062
2026-02-26,118.2812
2026-02-27,118.875
2026-03-02,117.8438
2026-03-03,117.6875
2026-03-04,117.4688
2026-03-05,116.625
2026-03-06,116.5938
2026-03-09,116.6875
2026-03-10,116.5312
2026-03-11,115.2188
2026-03-12,114.5938
2026-03-13,114.1875
2026-03-16,115.0938
2026-03-17,115.3125
2026-03-18,114.7188
2026-03-19,114.8125
2026-03-20,113.3125
2026-03-23,113.1875
2026-03-24,112.625
2026-03-25,113.5625
2026-03-26,112.6875
2026-03-27,112.1875
2026-03-30,113.5
2026-03-31,113.875
2026-04-01,113.7188
2026-04-02,113.9375
2026-04-06,113.875
2026-04-07,113.5
2026-04-08,114.1875
2026-04-09,114.125
2026-04-10,113.7812
2026-04-13,114.0625
2026-04-14,114.6562
2026-04-15,114.3438
2026-04-16,113.75
2026-04-17,114.5938
2026-04-20,114.6562
2026-04-21,114.1875
2026-04-22,114.1562
2026-04-23,113.8438
2026-04-24,114.0
2026-04-27,113.6875
2026-04-28,113.5312
2026-04-29,112.6875
2026-04-30,112.8438
2026-05-01,113.0938
2026-05-04,112.1562
2026-05-05,112.7188
2026-05-06,113.625
2026-05-07,113.1562
2026-05-08,113.5625
2026-05-11,112.9688
2026-05-12,112.2812
2026-05-13,112.0625
2026-05-14,112.4688
2026-05-15,110.625
2026-05-18,110.375
2026-05-19,109.8125
2026-05-20,110.875
2026-05-21,110.875
2026-05-22,111.2188
2026-05-26,112.1875
2026-05-27,112.4062
2026-05-28,112.8125
2026-05-29,112.7188
2026-06-01,112.7188
2026-06-02,113.0312
2026-06-03,112.5938
2026-06-04,112.7812
2026-06-05,112.25
2026-06-08,112.0
2026-06-09,112.2812
2026-06-10,112.0625
2026-06-11,113.1875
2026-06-12,112.875
2026-06-15,113.0625
2026-06-16,113.6562
2026-06-17,113.5312
2026-06-18,113.8438
2026-06-22,112.6875
2026-06-23,112.8125
2026-06-24,114.0938
2026-06-25,114.0938
2026-06-26,114.1562
2026-06-29,114.1562
2026-06-30,113.5
2026-07-01,112.6562
2026-07-02,112.4375
2026-07-06,112.375
2026-07-07,111.6562
2026-07-08,111.2188
2026-07-09,111.4375
2026-07-10,111.1562
2026-07-13,110.7188
2026-07-14,110.9062
2026-07-15,111.2188
2026-07-16,111.0
2026-07-17,111.4062
2026-07-20,110.625
2026-07-21,110.375
2026-07-22,110.0312
2026-07-23,109.4688
2026-07-24,109.7188
2026-07-27,110.2812
2026-07-28,110.7812
2026-07-29,110.2812
2026-07-30,109.4062
2026-07-31,108.3125
2026-08-03,109.0938
2026-08-04,109.8438
2026-08-05,109.9688
2026-08-06,109.3438
2026-08-07,109.375
2026-08-10,108.9062
2026-08-11,109.0938
2026-08-12,109.0312
2026-08-13,109.6562
2026-08-14,108.8438
2026-08-17,108.3125
2026-08-18,108.6562
2026-08-19,109.0
